Unnamed: 0,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width
309,19286390,EKET,Bookcases & shelving units,400.0,No old price,True,https://www.ikea.com/sa/en/p/eket-wall-mounted-storage-combination-light-grey-dark-grey-red-s19286390/,Yes,"        Wall-mounted storage combination,          70x25x175 cm",Jon Karlsson/IKEA of Sweden,25.0,175.0,70.0
3491,20305707,BUSUNGE,Wardrobes,645.0,No old price,True,https://www.ikea.com/sa/en/p/busunge-wardrobe-white-20305707/,No,"        Wardrobe,          80x139 cm",Carl Öjerstam,52.0,139.0,80.0
1503,70465538,VOLFGANG,Chairs,175.0,No old price,False,https://www.ikea.com/sa/en/p/volfgang-stool-chrome-plated-gunnared-dark-grey-70465538/,No,        Stool,704.655.38 You sit comfortably thanks to the restful flexibility of the seat.You sit comfortably thanks to the padded seat.Velvet.The velvet reflects light in a characteristic way which may make the colour appear as if it changes.,43.0,85.0,53.0
1742,60248418,FÖRSIKTIG,Children's furniture,15.0,No old price,True,https://www.ikea.com/sa/en/p/foersiktig-childrens-stool-white-green-60248418/,No,        Children's stool,K Hagberg/M Hagberg,24.0,13.0,37.0
1456,428974,NORRÅKER,Chairs,145.0,No old price,True,https://www.ikea.com/sa/en/p/norraker-stool-birch-00428974/,No,"        Stool,          45 cm",J Karlsson/N Karlsson,29.0,45.0,45.0
432,19291650,KOLBJÖRN,Bookcases & shelving units,1265.0,No old price,True,https://www.ikea.com/sa/en/p/kolbjoern-shelving-unit-with-2-cabinets-beige-s19291650/,No,"        Shelving unit with 2 cabinets,          171x37x161 cm",IKEA of Sweden,37.0,161.0,171.0
2211,49303393,VIMLE,Sofas & armchairs,1400.0,No old price,True,https://www.ikea.com/sa/en/p/vimle-cover-for-corner-sofa-bed-4-seat-with-open-end-dalstorp-multicolour-s49303393/,Yes,"        Cover for corner sofa-bed, 4-seat",Ehlén Johansson,,,
1366,39279567,EKEDALEN / EKEDALEN,Chairs,2345.0,No old price,True,https://www.ikea.com/sa/en/p/ekedalen-ekedalen-table-and-6-chairs-dark-brown-orrsta-light-grey-s39279567/,No,"        Table and 6 chairs,          180/240 cm",Ehlén Johansson,,,
2003,70267133,VÄDDÖ,Outdoor furniture,35.4,SR 59,True,https://www.ikea.com/sa/en/p/vaeddoe-stool-outdoor-white-70267133/,No,"        Stool, outdoor",Henrik Preutz,33.0,46.0,36.0
1497,59254165,INGATORP / INGOLF,Chairs,2725.0,No old price,True,https://www.ikea.com/sa/en/p/ingatorp-ingolf-table-and-4-chairs-white-nordvalla-beige-s59254165/,No,"        Table and 4 chairs,          110/155 cm",Ebba Strandmark/Carina Bengs,,74.0,87.0
1017,9265920,HAVSTA,Cabinets & cupboards,2980.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-storage-combination-w-glass-doors-dark-brown-s09265920/,Yes,"        Storage combination w glass doors,          203x47x212 cm",IKEA of Sweden,47.0,212.0,203.0
2858,99215695,LINNMON / KRILLE,Tables & desks,405.0,SR 475,True,https://www.ikea.com/sa/en/p/linnmon-krille-table-beige-white-s99215695/,Yes,"        Table,          150x75 cm",Francis Cayouette/IKEA of Sweden,,74.0,75.0
2013,59292643,SJÄLLAND,Outdoor furniture,974.0,"SR 1,193",True,https://www.ikea.com/sa/en/p/sjaelland-table-2-chairs-w-armrests-outdoor-dark-grey-halloe-black-s59292643/,Yes,"        Table+2 chairs w armrests, outdoor,          71x71x73 cm",David Wahl/IKEA of Sweden,,73.0,71.0
1613,80214549,MALM,Chests of drawers & drawer units,165.0,No old price,True,https://www.ikea.com/sa/en/p/malm-chest-of-2-drawers-white-80214549/,Yes,"        Chest of 2 drawers,          40x55 cm",IKEA of Sweden,48.0,55.0,40.0
3247,60171433,GRUNDTAL,Trolleys,195.0,No old price,True,https://www.ikea.com/sa/en/p/grundtal-trolley-stainless-steel-60171433/,No,"        Trolley,          48x24x77 cm",K Hagberg/M Hagberg,24.0,77.0,48.0
1108,397736,NORRARYD,Café furniture,395.0,No old price,True,https://www.ikea.com/sa/en/p/norraryd-bar-stool-with-backrest-black-00397736/,No,"        Bar stool with backrest,          74 cm",Nike Karlsson,47.0,103.0,46.0
368,9294526,VITTSJÖ,Bookcases & shelving units,490.0,No old price,True,https://www.ikea.com/sa/en/p/vittsjoe-storage-combination-black-brown-glass-s09294526/,No,"        Storage combination,          200x36x93 cm",Johan Kroon,36.0,93.0,200.0
889,99266053,HAVSTA,Cabinets & cupboards,1900.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-storage-combination-w-glass-doors-dark-brown-s99266053/,Yes,"        Storage combination w glass-doors,          162x37x134 cm",IKEA of Sweden,37.0,134.0,162.0
1653,49277247,PLATSA,Chests of drawers & drawer units,456.0,SR 570,True,https://www.ikea.com/sa/en/p/platsa-chest-of-3-drawers-white-fonnes-white-s49277247/,No,"        Chest of 3 drawers,          60x57x73 cm",Ola Wihlborg/IKEA of Sweden,57.0,73.0,60.0
3034,19221351,EKEDALEN / EKEDALEN,Tables & desks,2345.0,No old price,True,https://www.ikea.com/sa/en/p/ekedalen-ekedalen-table-and-6-chairs-white-orrsta-light-grey-s19221351/,No,"        Table and 6 chairs,          180/240 cm",Ehlén Johansson,,,
188,59151271,SVÄRTA,Beds,1175.0,"SR 1,250",True,https://www.ikea.com/sa/en/p/svaerta-loft-bed-frame-with-desk-top-silver-colour-s59151271/,No,"        Loft bed frame with desk top,          90x200 cm",Tord Björklund,,186.0,97.0
1725,9248006,NORDLI,Chests of drawers & drawer units,1080.0,"SR 1,350",True,https://www.ikea.com/sa/en/p/nordli-chest-of-7-drawers-white-s09248006/,Yes,"        Chest of 7 drawers,          80x99 cm",Ola Wihlborg,47.0,99.0,80.0
3506,9305761,PAX,Wardrobes,2140.0,No old price,True,https://www.ikea.com/sa/en/p/pax-wardrobe-black-brown-stained-ash-effect-black-brown-mehamn-black-brown-stained-ash-effect-s09305761/,No,"        Wardrobe,          200x66x236 cm",Ehlén Johansson/IKEA of Sweden,66.0,236.0,200.0
1912,40076093,ANTILOP,Nursery furniture,25.0,No old price,True,https://www.ikea.com/sa/en/p/antilop-highchair-tray-white-40076093/,No,        Highchair tray,IKEA of Sweden,,,42.0
2451,70304201,NORSBORG,Sofas & armchairs,280.0,SR 350,True,https://www.ikea.com/sa/en/p/norsborg-cover-chaise-longue-section-finnsta-dark-grey-70304201/,Yes,        Cover chaise longue section,Ehlén Johansson,,,
1352,69161482,IKEA PS 2012 / JANINGE,Chairs,1795.0,No old price,True,https://www.ikea.com/sa/en/p/ikea-ps-2012-janinge-table-and-4-chairs-bamboo-white-s69161482/,No,"        Table and 4 chairs,          138 cm",Jon Karlsson/John/Jonas/Petrus/Paul/Caroline,,74.0,80.0
3449,30236153,ORRNÄS,TV & media furniture,17.0,No old price,True,https://www.ikea.com/sa/en/p/orrnaes-knob-stainless-steel-colour-stainless-steel-30236153/,No,"        Knob,          17 mm",IKEA of Sweden,30.0,,17.0
1586,69305174,NORDVIKEN / NORRARYD,Chairs,2535.0,"SR 2,795",True,https://www.ikea.com/sa/en/p/nordviken-norraryd-table-and-4-chairs-white-black-s69305174/,No,"        Table and 4 chairs,          152/223x95 cm",Francis Cayouette/Nike Karlsson,,,95.0
2963,29046583,BEKANT,Tables & desks,6028.0,"SR 6,660",True,https://www.ikea.com/sa/en/p/bekant-desk-combination-white-s29046583/,No,"        Desk combination,          280x120 cm",K Malmvall/E Lilja Löwenhielm,120.0,,
544,19030592,KALLAX,Bookcases & shelving units,615.0,No old price,True,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-8-inserts-black-brown-s19030592/,No,"        Shelving unit with 8 inserts,          147x147 cm",IKEA of Sweden/Tord Björklund,39.0,147.0,147.0
1807,30298023,TROFAST,Children's furniture,15.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-storage-box-orange-30298023/,No,"        Storage box,          42x30x23 cm",Studio Copenhagen,,23.0,30.0
3518,39218512,PAX,Wardrobes,1410.0,No old price,True,https://www.ikea.com/sa/en/p/pax-corner-wardrobe-white-grimo-white-s39218512/,No,"        Corner wardrobe,          111/111x236 cm",IKEA of Sweden/Ehlén Johansson/Ola Wihlborg,,236.0,110.0
2029,70418170,PRÄSTHOLM,Outdoor furniture,695.0,No old price,True,https://www.ikea.com/sa/en/p/praestholm-bench-with-backrest-outdoor-grey-70418170/,No,"        Bench with backrest, outdoor",Ola Wihlborg,52.0,79.0,113.0
3516,39305788,PAX,Wardrobes,3460.0,No old price,True,https://www.ikea.com/sa/en/p/pax-wardrobe-white-mehamn-s39305788/,No,"        Wardrobe,          250x66x236 cm",IKEA of Sweden/Ehlén Johansson,66.0,236.0,250.0
3577,29330571,PAX / MEHAMN,Wardrobes,1725.0,No old price,True,https://www.ikea.com/sa/en/p/pax-mehamn-wardrobe-combination-white-white-stained-oak-effect-s29330571/,No,"        Wardrobe combination,          150x44x236 cm",IKEA of Sweden/Ehlén Johansson,44.0,236.0,150.0
1171,40423578,VEDBO,Chairs,975.0,No old price,True,https://www.ikea.com/sa/en/p/vedbo-armchair-gunnared-light-brown-pink-40423578/,Yes,        Armchair,Francis Cayouette,65.0,75.0,73.0
2624,70404366,LIDHULT,Sofas & armchairs,2396.0,"SR 2,995",True,https://www.ikea.com/sa/en/p/lidhult-2-seat-section-grann-bomstad-dark-brown-70404366/,No,        2-seat section,Henrik Preutz,98.0,95.0,141.0
2753,70455412,KORNSJÖ,Tables & desks,195.0,No old price,True,https://www.ikea.com/sa/en/p/kornsjoe-side-table-black-70455412/,No,"        Side table,          50x35 cm",Ebba Strandmark,35.0,63.0,50.0
761,89297663,JONAXEL,Bookcases & shelving units,670.0,SR 671,True,https://www.ikea.com/sa/en/p/jonaxel-frame-w-bskts-clths-rl-shlv-uts-s89297663/,No,"        Frame/w bskts/clths rl/shlv uts,          173x51x173 cm",IKEA of Sweden,51.0,173.0,173.0
1647,10421665,NORDMELA,Chests of drawers & drawer units,636.0,SR 795,True,https://www.ikea.com/sa/en/p/nordmela-chest-of-4-drawers-black-blue-10421665/,No,"        Chest of 4 drawers,          159x50 cm",Ola Wihlborg,44.0,50.0,159.0
2909,90365458,TORSKLINT,Tables & desks,100.0,No old price,True,https://www.ikea.com/sa/en/p/torsklint-leg-light-grey-90365458/,No,"        Leg,          70 cm",Jomi Evers,,70.0,
1608,75305709,RAST,Chests of drawers & drawer units,139.0,No old price,True,https://www.ikea.com/sa/en/p/rast-chest-of-3-drawers-pine-75305709/,No,"        Chest of 3 drawers,          62x70 cm",IKEA of Sweden,30.0,70.0,62.0
346,40347886,EDVALLA,Bookcases & shelving units,25.0,No old price,True,https://www.ikea.com/sa/en/p/edvalla-drop-handle-brass-colour-40347886/,No,"        Drop handle,          18 mm",Francis Cayouette,11.0,,33.0
2787,79000686,LINNMON / GODVIN,Tables & desks,275.0,No old price,True,https://www.ikea.com/sa/en/p/linnmon-godvin-table-white-s79000686/,No,"        Table,          150x75 cm",IKEA of Sweden,,74.0,75.0
3361,10364066,LAPPVIKEN,TV & media furniture,31.5,SR 45,True,https://www.ikea.com/sa/en/p/lappviken-door-drawer-front-light-grey-10364066/,Yes,"        Door/drawer front,          60x38 cm",IKEA of Sweden,,38.0,60.0
2540,59255706,GRÖNLID,Sofas & armchairs,3760.0,No old price,True,https://www.ikea.com/sa/en/p/groenlid-corner-sofa-3-seat-with-open-end-sporda-natural-s59255706/,Yes,"        Corner sofa, 3-seat",Francis Cayouette/Ehlén Johansson,98.0,104.0,235.0
1971,49256867,SOLLERÖN,Outdoor furniture,4783.0,No old price,True,https://www.ikea.com/sa/en/p/solleroen-4-seat-conversation-set-outdoor-brown-froesoen-duvholmen-beige-s49256867/,Yes,"        4-seat conversation set, outdoor",Jonas Hultqvist/IKEA of Sweden/Eva Lilja Löwenhielm,,,
538,40390766,SULARP,Bookcases & shelving units,45.5,SR 65,True,https://www.ikea.com/sa/en/p/sularp-leg-chrome-plated-40390766/,No,        Leg,Carl Öjerstam,38.0,10.0,
1350,49007217,GAMLEBY,Chairs,2475.0,No old price,True,https://www.ikea.com/sa/en/p/gamleby-table-and-4-chairs-light-antique-stain-grey-s49007217/,No,"        Table and 4 chairs,          67 cm",IKEA of Sweden/Nike Karlsson,,74.0,78.0
2990,89281030,IDÅSEN,Tables & desks,1590.0,No old price,True,https://www.ikea.com/sa/en/p/idasen-desk-brown-beige-s89281030/,No,"        Desk,          160x80 cm",Jon Karlsson,,,80.0
1080,89286513,BEKANT,Cabinets & cupboards,939.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-with-smart-lock-mesh-white-s89286513/,Yes,"        Storage unit with smart lock,          41x61 cm",Eva Lilja Löwenhielm/IKEA of Sweden,45.0,61.0,41.0
178,80411272,VITVAL,Beds,1295.0,No old price,True,https://www.ikea.com/sa/en/p/vitval-bunk-bed-frame-white-light-grey-80411272/,No,"        Bunk bed frame,          90x200 cm",IKEA of Sweden,,162.0,97.0
2259,89300750,FLOTTEBO,Sofas & armchairs,2236.0,"SR 2,795",True,https://www.ikea.com/sa/en/p/flottebo-sofa-bed-with-side-table-gunnared-medium-grey-s89300750/,Yes,"        Sofa-bed with side table,          120 cm",C Halskov/H Dalsgaard,120.0,79.0,200.0
1023,39275116,HAVSTA,Cabinets & cupboards,1395.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-glass-door-cabinet-with-plinth-grey-clear-glass-s39275116/,Yes,"        Glass-door cabinet with plinth,          121x37x134 cm",IKEA of Sweden,37.0,134.0,121.0
1138,90184047,MARIUS,Chairs,25.0,No old price,True,https://www.ikea.com/sa/en/p/marius-stool-white-90184047/,No,        Stool,Ola Wihlborg,,,40.0
1593,89297229,NORRÅKER / RÖNNINGE,Chairs,1976.0,"SR 2,125",True,https://www.ikea.com/sa/en/p/norraker-roenninge-table-and-4-chairs-birch-birch-s89297229/,No,"        Table and 4 chairs,          125x74 cm",J Karlsson/N Karlsson/Maja Ganszyniec,,,74.0
1831,80089239,TROFAST,Children's furniture,10.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-storage-box-white-80089239/,No,"        Storage box,          42x30x10 cm",Studio Copenhagen,,10.0,30.0
1965,49275903,ÄPPLARÖ,Outdoor furniture,2781.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-4-seat-conversation-set-outdoor-brown-stained-froesoen-duvholmen-dark-grey-s49275903/,Yes,"        4-seat conversation set, outdoor",Eva Lilja Löwenhielm/IKEA of Sweden/K Hagberg/M Hagberg,,,
173,59250756,LAUVIK,Beds,2902.0,"SR 4,040",True,https://www.ikea.com/sa/en/p/lauvik-divan-bed-hamarvik-firm-tuddal-dark-beige-s59250756/,Yes,"        Divan bed,          160x200 cm",Synnöve Mork/Ola Wihlborg/IKEA of Sweden,,120.0,160.0
2829,50196354,SUNDVIK,Tables & desks,140.0,SR 175,True,https://www.ikea.com/sa/en/p/sundvik-childrens-table-grey-brown-50196354/,No,"        Children's table,          76x50 cm",IKEA of Sweden,,50.0,50.0
331,90394470,BOTTNA,Bookcases & shelving units,15.0,No old price,True,https://www.ikea.com/sa/en/p/bottna-book-end-light-grey-green-anthracite-90394470/,No,        Book-end,K Hagberg/M Hagberg,,15.0,13.0
1044,10357004,KALLRÖR,Cabinets & cupboards,35.0,No old price,True,https://www.ikea.com/sa/en/p/kallroer-handle-stainless-steel-10357004/,No,"        Handle,          405 mm",IKEA of Sweden,38.0,,
430,49061228,BESTÅ,Bookcases & shelving units,510.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-s49061228/,Yes,"        TV bench,          120x40x48 cm",IKEA of Sweden,40.0,48.0,120.0
1779,60265163,BOLMEN,Children's furniture,22.0,No old price,True,https://www.ikea.com/sa/en/p/bolmen-step-stool-white-60265163/,Yes,        Step stool,K Hagberg/M Hagberg,35.0,,44.0
1721,49276549,NORDLI,Chests of drawers & drawer units,620.0,SR 775,True,https://www.ikea.com/sa/en/p/nordli-chest-of-2-drawers-white-s49276549/,Yes,"        Chest of 2 drawers,          40x99 cm",Ola Wihlborg,47.0,99.0,40.0
2067,70319288,YTTERÖN,Outdoor furniture,27.0,No old price,True,https://www.ikea.com/sa/en/p/ytteroen-chair-cushion-outdoor-blue-70319288/,No,"        Chair cushion, outdoor,          35 cm",IKEA of Sweden,,,
2948,40219285,NORDLI,Tables & desks,425.0,No old price,True,https://www.ikea.com/sa/en/p/nordli-bedside-table-white-40219285/,No,"        Bedside table,          30x50 cm",Ola Wihlborg,50.0,67.0,30.0
479,79286636,EKET,Bookcases & shelving units,2020.0,"SR 2,138",True,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-legs-white-white-stained-oak-effect-light-grey-dark-grey-s79286636/,Yes,"        Cabinet combination with legs,          210x35x210 cm",IKEA of Sweden/Jon Karlsson,35.0,210.0,210.0
1660,29239497,NORDLI,Chests of drawers & drawer units,920.0,"SR 1,150",True,https://www.ikea.com/sa/en/p/nordli-chest-of-6-drawers-white-s29239497/,No,"        Chest of 6 drawers,          120x54 cm",Ola Wihlborg,47.0,54.0,120.0
561,59297438,JONAXEL,Bookcases & shelving units,140.0,No old price,True,https://www.ikea.com/sa/en/p/jonaxel-frame-with-wire-baskets-castors-s59297438/,No,"        Frame with wire baskets/castors,          25x51x73 cm",IKEA of Sweden,51.0,73.0,25.0
1517,80404672,VOLFGANG,Chairs,375.0,No old price,True,https://www.ikea.com/sa/en/p/volfgang-chair-chrome-plated-gunnared-medium-grey-80404672/,No,        Chair,"804.046.72 You sit comfortably thanks to the restful flexibility of the seat.You sit comfortably thanks to the padded seat.This chair has been tested for home use and meets the requirements for durability and safety, set forth in the following standards: EN 12520 and EN 1022.",53.0,90.0,50.0
2989,59282583,BEKANT,Tables & desks,1295.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-desk-black-stained-ash-veneer-black-s59282583/,Yes,"        Desk,          120x80 cm",K Malmvall/E Lilja Löwenhielm,80.0,,
864,29286931,BEKANT,Cabinets & cupboards,1389.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-with-smart-lock-mesh-black-s29286931/,Yes,"        Storage unit with smart lock,          61x101 cm",Eva Lilja Löwenhielm/IKEA of Sweden,45.0,101.0,61.0
2292,10417852,VALLENTUNA,Sofas & armchairs,40.0,SR 50,True,https://www.ikea.com/sa/en/p/vallentuna-cover-for-back-cushion-orrsta-olive-green-10417852/,Yes,        Cover for back cushion,IKEA of Sweden,13.0,60.0,80.0
2998,79006297,BEKANT,Tables & desks,4240.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-conference-table-white-s79006297/,Yes,"        Conference table,          280x140 cm",K Malmvall/E Lilja Löwenhielm,,73.0,140.0
324,20417205,STUK,Bookcases & shelving units,35.0,No old price,True,https://www.ikea.com/sa/en/p/stuk-storage-case-pink-20417205/,No,"        Storage case,          55x51x18 cm",IKEA of Sweden,51.0,18.0,55.0
2722,40349263,LACK,Tables & desks,139.0,No old price,True,https://www.ikea.com/sa/en/p/lack-nest-of-tables-set-of-2-black-white-40349263/,Yes,"        Nest of tables, set of 2",IKEA of Sweden,,,
3258,90399284,RIMFORSA,Trolleys,1995.0,No old price,True,https://www.ikea.com/sa/en/p/rimforsa-work-bench-stainless-steel-bamboo-90399284/,No,"        Work bench,          120x63.5x92 cm",Ehlén Johansson,,92.0,63.0
2603,99277754,VALLENTUNA,Sofas & armchairs,4172.0,"SR 5,215",True,https://www.ikea.com/sa/en/p/vallentuna-3-seat-modular-sofa-with-storage-murum-orrsta-black-olive-green-s99277754/,Yes,        3-seat modular sofa,Fredriksson/L Löwenhielm/Hilland/IKEA of Sweden,,84.0,266.0
1163,49228474,FANBYN,Chairs,275.0,No old price,True,https://www.ikea.com/sa/en/p/fanbyn-chair-s49228474/,No,        Chair,492.284.74 Suitable for both indoor and outdoor use.You sit comfortably thanks to the chair's shaped back and seat.,,,
3271,39286855,BESTÅ / EKET,TV & media furniture,1578.0,No old price,True,https://www.ikea.com/sa/en/p/besta-eket-cabinet-combination-for-tv-white-white-stained-oak-effect-s39286855/,Yes,"        Cabinet combination for TV,          300x42x210 cm",IKEA of Sweden/Jon Karlsson,42.0,210.0,300.0
